,phigh_day_touch,plow_day_touch,phigh_night_touch,plow_night_touch,ret_distance_phigh_day_open,ret_distance_plow_day_open,ret_distance_phigh_night_open,ret_distance_plow_night_open
2018-10-30,0,0,0,0,-0.0051070255601392625,0.00617675283344896,-0.0047849882720876254,0.00750356181731829
2018-10-31,1,1,1,1,-0.005224560301507606,0.0012929637796270292,-0.002354449358078002,0.002805124576342185
2018-11-01,0,0,1,0,-0.009415059116365967,0.01960922463018519,-0.005081250000000068,0.0029644050870576955
2018-11-02,0,0,0,0,0.0011297107690770984,0.008957383236357924,-0.00686960748195917,0.004345512037819765
2018-11-03,0,0,0,0,-0.011986662531017364,-0.006594417589271786,-0.011526764934057403,0.004052009456264781
2018-11-04,0,0,1,0,0.0019726920597972213,0.009314851759752243,-0.0018249540254963743,0.0072165434816795606
2018-11-05,0,0,1,1,-0.00887356321839075,0.010953520618161962,-0.00429561200923782,0.004379630061035383
2018-11-06,1,0,0,0,-0.0029580022108146482,0.00841701627424564,-0.004540479804995745,0.006201533549101707
2018-11-07,0,0,0,0,0.009995698792589588,0.015329853604299141,-0.006089053158280575,0.014590328872648294
2018-11-08,0,1,0,1,-0.00684001583716244,0.0016829865361077112,-0.007127691841067638,0.0064565718677940045
2018-11-09,0,0,0,1,-0.018606707317073232,-0.005142770605851857,-0.011673354846038823,0.0039046297306990544
2018-11-10,1,0,1,0,0.0019537554314090853,0.010261288904257688,-0.0024688802129601635,0.010183837909723875
2018-11-11,0,0,0,1,-0.008487309958227492,-0.0035586139253079513,-0.006869296210363474,0.0026923407279002055
2018-11-12,0,0,0,0,0.0016937511460012923,0.014369787568843384,-0.007800523318454716,0.006608369768894395
2018-11-13,1,0,1,0,-0.004680803154876805,0.002731510254816645,-0.003097180407283113,0.009768195082262237
2018-11-14,0,0,0,1,-0.020549399815327753,-0.011571708562536196,-0.019206053227720347,0.003859621451104141
2018-11-15,0,1,0,1,-0.12303239668954521,-0.012271804018830214,-0.05927900140414917,0.00856498194945845
2018-11-16,0,0,0,0,-0.01968439042587336,0.045634061390748805,-0.02297985955119332,0.016177912069136036
2018-11-17,0,1,0,0,-0.01556109463041297,0.0012890486214143211,-0.010700469755208648,0.010632067396495021
2018-11-18,1,0,1,0,-0.0013382597319945935,0.01146463742166513,-0.006997911700803749,0.010760634043611418
2018-11-19,0,0,0,1,-0.07425363835508532,-0.055124510850231206,-0.062131002824858735,0.011633974481051256
2018-11-20,0,0,0,1,-0.14004135338345872,-0.08701257234085022,-0.09374752388951402,0.03858796821793407
2018-11-21,0,0,0,0,-0.059662874625600396,0.08205501618122983,-0.02219042446524055,0.06385681818181824
2018-11-22,0,1,0,0,-0.03388245142718025,0.0039946737683089215,-0.04188471695995367,0.01211676480589906
2018-11-23,0,0,0,0,-0.05195042400521854,-0.024590604026845653,-0.04801746724890831,0.032475005564843534
2018-11-24,0,1,0,1,-0.00944578835742206,0.021558350803633865,-0.031245858184227926,0.01096127247579534
2018-11-25,0,0,0,0,-0.10777045454545456,-0.07649729475417551,-0.08404300493231494,0.07478111841781061
2018-11-26,0,1,0,1,-0.03342370441458732,0.05712149042246131,-0.04826600519725961,0.014405209141176599
2018-11-27,0,0,0,0,-0.06386953298739807,0.023647662793839497,-0.033540816326530616,0.026944095068742707
2018-11-28,0,0,1,0,0.08200154758834152,0.11864533333333335,-0.005634450504777438,0.10530795072788356
2018-11-29,1,0,0,0,-0.025588978875723308,0.030099352883158317,-0.03783047739743565,0.03790190636626976
2018-11-30,0,0,0,0,-0.08400682593856656,-0.041706736491311604,-0.07268920338327153,0.020996703018006584
2018-12-01,0,0,1,0,0.019347483240318934,0.05038879622851311,-0.013609733049846367,0.056793216907112205
2018-12-02,0,1,0,0,-0.031132630541001235,-0.0002519695620769448,-0.03405294239031389,0.015373966619872077
2018-12-03,0,0,0,1,-0.04496710270415536,-0.018832647130055755,-0.050787253983130325,0.017388247112003964
2018-12-04,1,0,1,0,-0.01770236920039487,0.04004964724327149,-0.014257622887484438,0.05270298862734726
2018-12-05,0,1,0,1,-0.04731946144430849,-0.005443393815486885,-0.01972292191435773,0.015778140293637798
2018-12-06,0,1,0,1,-0.03751338944146905,0.00771962616822426,-0.03232828802125132,0.02607667210440453
2018-12-07,0,0,0,1,-0.1028881248346998,-0.061207318862039305,-0.08324864864864864,0.015246749515121057
2018-12-08,0,1,0,1,-0.05689593491812641,0.03827141350865233,-0.04205722460658077,0.010207653175144495
2018-12-09,0,0,1,0,0.0019970845481049296,0.06668218497827434,-0.029333099858502992,0.0489490213553001
2018-12-10,0,1,0,1,-0.04532258064516128,0.016598790751021043,-0.03262880886426592,0.009201328181668477
2018-12-11,0,1,0,1,-0.04100284090909089,0.0016497977810813135,-0.029979885057471244,0.005861144219308723
2018-12-12,0,0,1,0,0.0075143912960263775,0.02928418443471143,-0.016620204052306346,0.02139402985074629
2018-12-13,0,1,0,1,-0.018616838487972572,0.007641870038223988,-0.013171193844612232,0.019048865126541425
2018-12-14,0,1,0,1,-0.03708889982212456,0.01428702851885929,-0.008334857392988445,0.017720000000000045
2018-12-15,0,1,0,1,-0.033814628719306815,-0.0012843750000000398,-0.02619847830657522,0.009281541133743841
2018-12-16,1,0,0,0,0.009040331643947243,0.0326050452117379,-0.010573770491803256,0.022966101694915277
2018-12-17,0,0,1,0,0.04374043464952559,0.05865295655359551,-0.0041179906542055805,0.06055610848469777
2018-12-18,0,0,1,0,-0.02659972105997214,0.033355048859934816,-0.017766468886161842,0.019030682120152922
2018-12-19,0,0,1,0,0.0664635169136147,0.09650159096984474,-0.005653693668332292,0.08707757104956435
2018-12-20,1,0,1,0,0.02870629969356438,0.09050392847466816,-0.009827798277982734,0.10875894915749144
2018-12-21,0,1,0,1,-0.025866504854368973,0.03974870466321239,-0.030570122150053492,0.0381350232798758
2018-12-22,0,0,0,0,-0.05639512003148361,0.019213602550478256,-0.024678458022214862,0.0189401887378785
2018-12-23,1,0,0,0,0.018258312020460327,0.05188639365918094,-0.009981275783097559,0.04252160251374702
2018-12-24,1,0,0,0,0.018121565711262694,0.05426356589147287,-0.0281086231538828,0.04938271604938271
2018-12-25,0,0,0,1,-0.1057040572792363,-0.0549582472679767,-0.07843089030988688,0.017128121606948942
2018-12-26,1,0,0,1,-0.01245567610478967,0.023453204658828816,-0.02742139348214176,0.012290390655939572
2018-12-27,0,1,0,1,-0.017765413216602473,0.018620410529597443,-0.023374532640443865,0.014940054495912786
2018-12-28,1,0,1,0,-0.04632074342918679,0.010349295774647826,-0.006269792235210053,0.014636492220650575
2018-12-29,0,0,0,0,-0.018856518104058185,0.06810295818548937,-0.02005395683453242,0.015374580693253821
2018-12-30,0,1,0,0,-0.01637486321713301,0.004082446808510614,-0.032829511976431434,0.03210858689411952
2018-12-31,0,1,0,1,-0.020467997427720257,-0.0009904780261112153,-0.023837300549306856,0.0107689099187185
2019-01-01,0,0,1,1,-0.017534770863839925,0.023873862706696107,-0.0040192926045016075,0.015013571744556288
2019-01-02,0,0,1,0,0.009630177751042027,0.04149368478857767,-0.004472253133726658,0.027272087140682754
2019-01-03,0,1,0,1,-0.012559109299173176,0.008299544343921304,-0.0167356148928168,0.009032513877874722
2019-01-04,0,1,0,1,-0.01728152799581376,0.006957104557640702,-0.011592105263157943,0.006957104557640702
2019-01-05,1,0,0,0,0.004170628631801364,0.02652035738490154,-0.010205702175741103,0.011057893043207674
2019-01-06,1,0,1,0,-0.0075602094240837985,0.00427019867549666,-0.007773200517166543,0.013668449197860933
2019-01-07,0,0,0,0,-0.01758815803521111,0.04540819022457065,-0.01518952686726902,0.009011788766119267
2019-01-08,1,1,1,0,-0.002710000000000036,0.012220248667850762,-0.007177700348432092,0.01712391636919935
2019-01-09,0,0,0,0,-0.022836503022261548,0.009657714747056215,-0.007474774196929682,0.018923904688701032
2019-01-10,0,0,0,1,-0.06296973135257525,-0.052826693732555205,-0.06586570103678425,0.004618303661539664
2019-01-11,0,0,0,0,-0.040453841027164705,0.012703389830508418,-0.013763411279229766,0.010887219571617002
2019-01-12,0,0,0,0,-0.009501161436981712,0.005945376503154876,-0.01848551120831052,0.036184704184704215
2019-01-13,0,1,0,1,-0.004688081497075534,0.003233310658167602,-0.00793103734646594,0.006595023958924225
2019-01-14,1,0,1,0,-0.024296703663709056,0.018737105163746264,-0.00966666666666661,0.014991314418066068
2019-01-15,0,0,0,1,-0.019012110995214958,0.03299684542586749,-0.012706870371284042,0.006704731880594785
2019-01-16,0,0,0,0,-0.008146628323129408,0.02686955087555671,-0.009297668038408743,0.02459695495996506
2019-01-17,1,1,1,0,-0.013831021716306555,0.002567271501601126,-0.010989193682460475,0.011032775415747346
2019-01-18,0,0,0,1,-0.01196531791907509,0.00861509411695294,-0.012427435551764829,0.0035927172685284578
2019-01-19,0,0,0,0,0.022303000772410264,0.03558297693332402,-0.007357526881720401,0.02901769541591197
2019-01-20,0,0,0,0,-0.04869885659554441,-0.03992408934520235,-0.048119380680233866,0.011795683453237346
2019-01-21,1,0,1,0,-0.0016955799250108529,0.008694412770809578,-0.004442518759020779,0.010711225364181662
2019-01-22,1,0,1,0,-0.002385159755134902,0.009294208599558828,-0.010998437547869309,0.03382098199339129
2019-01-23,0,1,1,1,-0.010949147845365171,0.00934687805788552,-0.008547792075027344,0.00480585148314143
2019-01-24,0,0,1,0,-0.010770569681650155,0.015541328780765369,-0.0009712841383982642,0.012229154849688001
2019-01-25,0,1,0,0,-0.011223181944831484,0.001540953810897191,-0.010713240316128483,0.007440716988738025
2019-01-26,1,0,0,1,0.004292915149817958,0.012987416498368811,-0.020914893500849078,0.008347766431238487
2019-01-27,0,1,0,1,-0.01390186915887851,6.205923836383637e-05,-0.009438390611902821,0.005334036598126692
2019-01-28,0,0,0,1,-0.04296181079122808,-0.018646012621916237,-0.04155681878671905,0.004698972099853157
2019-01-29,1,0,0,0,-0.012201298134295666,0.003996722155330852,-0.015150943560486126,0.013092849978506987
2019-01-30,0,0,1,0,0.004587449157466578,0.018936034159120374,-0.003518731988472633,0.02087036107584661
2019-01-31,0,1,0,0,-0.011684876365727393,-0.0027445587527054026,-0.014857273873667228,0.005428805428805412
2019-02-01,0,0,1,0,0.003944864714345358,0.01222169255380439,-0.005422429374797023,0.017617311537104573
2019-02-02,0,1,0,0,-0.00534403669724767,0.005611594202898588,-0.0049532069648915945,0.008449869051736966
2019-02-03,0,1,0,1,-0.003779821787870104,0.006341445001611403,-0.01717048548094379,0.005340194463137823
2019-02-04,1,0,0,0,-0.006434543276981871,0.0057880118791221015,-0.009696173182433817,0.007323409223584397
2019-02-05,0,0,0,0,-0.0034848920863309717,0.0053243529633768385,-0.004622057677990879,0.004193212563398427
2019-02-06,0,0,0,0,-0.01734920721879264,-0.011901828039605161,-0.02145449533697794,0.008284023668639054
2019-02-07,0,0,0,1,-0.00861529323732968,0.006723315179790962,-0.006260123451385492,0.0020541374094325575
2019-02-08,0,0,1,0,0.007599995312261967,0.014483775811209413,-0.003303869004492129,0.01956657081023391
2019-02-09,0,0,1,0,-0.020966471858109306,0.06361991002892353,-0.005988056519421747,0.011987818383167271
2019-02-10,0,1,0,0,-0.014695572306672226,0.00022344026283193855,-0.013081110506260192,0.004482292451575683
2019-02-11,1,1,0,1,-0.004916552667578605,0.005946569382635464,-0.01301496069188779,0.005632268446577877
2019-02-12,1,1,1,0,-0.009099857814721576,0.0023205449823400365,-0.0060559517279209895,0.011606938481551143
2019-02-13,0,1,0,1,-0.012585887228705381,0.0030300512394405357,-0.013231607629427778,0.005486328602207919
2019-02-14,0,1,0,0,-0.010843456558609037,-0.0013698058049697425,-0.010911647915287934,0.005246475024592795
2019-02-15,1,1,1,1,0.0012312408694498077,0.009414383504326431,-0.0030113345198670483,0.008834680791747995
2019-02-16,0,0,1,0,-0.008042198273856316,0.014104017126306536,-0.004157758492764486,0.00942896935933145
2019-02-17,0,1,0,1,-0.009629406282550204,-0.002327764738368034,-0.023523624973311594,0.0007450739257363642
2019-02-18,0,0,1,0,0.03792961985027498,0.04587448673843078,-0.0013484015216539363,0.040924579046483
2019-02-19,1,0,1,0,-0.0025579617834394813,0.04320484329117833,-0.01509944704124297,0.015290456431535279
2019-02-20,0,0,1,0,-0.005625206532950092,0.01586956521739135,-0.0017165634550426066,0.026194499129347536
2019-02-21,0,1,0,0,-0.015693582611400147,-5.8604101267891625e-05,-0.02292305700513887,0.005993288951892104
2019-02-22,1,0,1,0,0.003098124152955635,0.012304270576355273,-0.004044408002293825,0.010888073666179087
2019-02-23,1,1,1,0,-0.007071213640922723,0.004515474378488123,-0.003886548015848014,0.006775739547182307
2019-02-24,0,1,0,1,-0.010091253766200065,0.04743164397666187,-0.018575512148642108,0.004939301473009461
2019-02-25,0,0,1,0,-0.08004542269685176,0.025571961881777502,-0.0028440785028519683,0.018074866310160403
2019-02-26,0,0,0,0,-0.017543497234459016,0.006899289428764164,-0.010872108440312635,0.007339158061953879
2019-02-27,1,1,1,1,-0.003235072358654637,0.008731307029401869,-0.003495053456060041,0.007629903525105176
2019-02-28,1,0,1,0,-0.002365291688917235,0.04149930517218402,-0.0051098341576956835,0.02883876617899106
2019-03-01,0,0,1,0,-0.015416666666666681,0.017054255327628227,-0.0063207187189317626,0.006060446780551891
2019-03-02,0,1,0,0,-0.0101219195849546,-0.0009738984737020709,-0.010635208711433752,0.011592550864868451
2019-03-03,0,1,0,1,-0.0016889643020295765,0.007083831483812547,-0.0027953063885266752,0.006389473684210579
2019-03-04,0,0,0,0,-0.03267712418300648,-0.021503073000962613,-0.0339399477806788,0.007987599061756825
2019-03-05,0,0,1,0,0.004687909957859737,0.016934225074251588,-0.001954787234042529,0.015129628427362714
2019-03-06,0,0,0,0,-0.005586649815583775,0.02866595517609393,-0.013196826209367787,0.011106477948330595
2019-03-07,1,0,0,0,9.806147938647298e-05,0.012041082261143454,-0.007656065959952909,0.009139672950734274
2019-03-08,1,0,1,0,-0.0011053747887349089,0.009282197460482033,-0.008951653944020315,0.008414631620373246
2019-03-09,1,0,1,0,-0.0019226856561546147,0.009050611430510915,-0.0036938402991629144,0.03274736842105264
2019-03-10,0,1,0,0,-0.016924529489519682,0.0037352185089974807,-0.010622204766308865,0.005884035046590569
2019-03-11,0,0,0,0,-0.017634928898824995,-0.00956914407749993,-0.022281037749747216,0.005028720626631911
2019-03-12,1,0,0,0,0.002980303743910047,0.014909475394808117,-0.0020767182218579517,0.018564789888292448
2019-03-13,0,1,0,0,-0.006402996776722771,0.0033298835705044996,-0.004029731145789472,0.009861979166666639
2019-03-14,1,1,1,1,-0.00639035123796981,0.0025079687009656,-0.004794026776519024,0.003940044828723647
2019-03-15,1,0,1,0,-0.0011530612244897913,0.027569067008185476,-0.0023619338811389215,0.011725795199090491
2019-03-16,0,0,0,0,0.011730748726905335,0.020596670934699062,-0.017636271315116216,0.02035627969850887
2019-03-17,0,1,0,0,-0.0076036050414720014,-0.0006403817177298298,-0.008113160518444712,0.007453145688238662
2019-03-18,0,1,0,0,-0.00375,0.0021501590614744766,-0.012880852117909338,0.00801096796877571
2019-03-19,1,0,1,0,-0.002219744704305371,0.00326731525939517,-0.005096190597528257,0.003171284634760742
2019-03-20,1,0,1,0,-0.004187546514512555,0.008142250797398115,-0.0043184597410909275,0.00844617510363017
2019-03-21,1,1,0,1,-0.00038357886505193837,0.008821134759566676,-0.007367324270394075,0.005123483670295526
2019-03-22,0,0,1,0,-0.012543881334981405,0.029445800397421656,-0.0006305075585846561,0.006554526554526609
2019-03-23,0,1,0,0,-0.004336327345309409,0.002625515995547883,-0.0070194559112975756,0.004290851803290171
2019-03-24,0,1,0,1,-0.002480775860776833,0.003730508470315482,-0.0037550837096734404,0.004490566037735826
2019-03-25,0,1,0,1,-0.004894984204483703,0.007189873417721542,-0.005225914535043655,0.002431496062992149
2019-03-26,0,0,0,0,-0.021176942556979172,0.0038907504030899986,-0.013927829895579133,0.0025269645608629035
2019-03-27,0,0,0,0,0.017538881696784837,0.03091889117043122,-0.005915314476927821,0.023314946687219004
2019-03-28,1,0,0,0,-0.0028401191658391396,0.0031443792036404236,-0.007766798418972346,0.003638180909545214
2019-03-29,0,0,0,0,0.01490652469976472,0.0210451843695662,-0.006064926971101318,0.01959486856736311
2019-03-30,0,1,0,0,-0.0033422590068159733,0.006457718780727626,-0.011045893719806767,0.010431885488647577
2019-03-31,1,0,0,0,0.0006687967272895382,0.010495258893733525,-0.004001341068773567,0.004183639227251333
2019-04-01,0,0,1,0,0.006444696192499798,0.010823705208465682,-0.0009821333770908844,0.017941971969510757
2019-04-02,0,0,0,0,0.14617308293457099,0.15330026615049605,-0.015460276281436817,0.152564052963991
2019-04-03,0,0,1,0,0.034484703169643534,0.07254872239064525,-0.016278085954490484,0.043769347969477325
2019-04-04,0,1,0,0,-0.0468879984735737,0.011952368797429632,-0.05303307481881551,0.049424369747899204
2019-04-05,1,0,1,0,-0.0019062811565304886,0.04782080803851781,-0.0019938430127765462,0.03680381791969762
2019-04-06,1,0,1,0,-0.007716448365425574,0.00979963570127506,-0.005299043062200942,0.007959563799742149
2019-04-07,0,0,0,0,-0.01187896253602304,0.03235046166198315,-0.0061507246376811455,0.043537806958988255
2019-04-08,1,0,0,0,-0.007585716857987614,0.0150079207920792,-0.03378133836003771,0.017223655487199833
2019-04-09,0,0,0,0,-0.013541147132169603,0.0070894068203226695,-0.02142530922930545,0.012947438089459954
2019-04-10,1,0,1,0,0.007758773382209149,0.019361246348588136,-0.002017159199237355,0.022148017965241178
2019-04-11,0,0,0,0,-0.07440981187753593,-0.031334384632756174,-0.05890482628776952,0.018581286787091575
2019-04-12,1,0,1,0,-0.004333358974510747,0.017534735870316686,-0.004333358974510747,0.03842245362275308
2019-04-13,0,0,0,0,-0.007983340484747704,0.007411641954530904,-0.01156697391645412,0.007198241406874588
2019-04-14,1,0,1,0,-0.006247661803217273,0.004372139303482638,-0.004098473875928822,0.009394000000000052
2019-04-15,1,1,0,1,0.006930358350236689,0.015464816650148748,-0.008584621220037943,0.011253432188250756
2019-04-16,1,0,1,0,-0.022685658527482874,0.01574747474747471,-0.011123982448652947,0.005067364970215378
2019-04-17,1,0,0,0,-0.006714482503867185,0.03175098022758069,-0.012920617925971233,0.0031126136628583834
2019-04-18,1,0,1,0,0.0014437640498921895,0.013520715161921163,-0.00815475061634743,0.009253094817687945
2019-04-19,1,0,1,0,-0.011738225836958653,0.003418383219963218,-0.011738225836958653,0.009650241545893643
2019-04-20,0,0,0,0,-0.006060150375939808,0.01418543097165216,-0.008561110881948142,0.011728780092070002
2019-04-21,0,0,0,0,-0.019870578669196313,-0.012281726687480794,-0.020141691834372963,0.00819167473378517
2019-04-22,0,0,1,0,0.006420707975064707,0.01688631984585748,-0.003278564683663772,0.015508828102150525
2019-04-23,0,0,0,0,0.023809259259259204,0.05288045858805159,-0.012755357142857195,0.03725515947467162
2019-04-24,0,0,0,0,-0.031418858471998636,-0.016657281429946907,-0.030238973881265483,0.015009328095849563
2019-04-25,1,0,1,0,-0.0033945576983063913,0.017097058107525938,-0.002761436828460419,0.01520167025851997
2019-04-26,0,0,0,0,-0.029358102202540582,-0.013646389211673538,-0.032557168784029096,0.04480791846334764
2019-04-27,1,0,1,1,-0.012372004050860856,0.01353762300587565,-0.013814606741573116,0.000938933227402329
2019-04-28,0,0,0,1,-0.004095583583223851,0.011942552499491213,-0.004125409452503503,0.007662878787878795
2019-04-29,0,1,0,1,-0.017730509745127375,-0.003439503525063169,-0.0169936234058514,0.004118860742276178
2019-04-30,1,0,1,0,0.0019696719804208783,0.02058005715609792,-0.0006466495235214174,0.01935969141755065
2019-05-01,0,0,1,0,0.0026236053318552167,0.016373245452509046,-0.0037568522081509194,0.01049375376293543
2019-05-02,0,0,1,0,0.009261384672343529,0.020979400749063622,-0.0023732845379689396,0.018119514472455602
2019-05-03,0,0,0,0,0.04165763813651134,0.06470903084106965,-0.012885010266940482,0.05314948051782088
2019-05-04,0,1,0,1,-0.011927092247133253,0.008438427947598323,-0.021472881355932137,0.005452803901079833
2019-05-05,1,0,0,1,0.0019130810810811503,0.036664310195169636,-0.013964121926888765,0.014303150440494357
2019-05-06,0,1,0,0,-0.022075610083640125,-0.0028089887640449437,-0.023719491234101067,0.010830838882818309
2019-05-07,0,0,1,0,0.028975021533161036,0.05288392048198709,-0.0024716098864395763,0.04062536476417281
2019-05-08,0,0,1,0,-0.016554945665606717,0.015172945205479396,-0.006803233923360268,0.02709712068188903
2019-05-09,0,0,1,0,0.014731993299832465,0.027467774762550853,-0.014574911956795856,0.025032106544658907
2019-05-10,0,0,1,0,0.02859349593495941,0.049933609958506285,-0.01003912363067287,0.030967235129990386
2019-05-11,0,0,1,0,0.04654718252814993,0.07974443503460112,-0.026263442754756165,0.07321446122336386
2019-05-12,1,1,0,1,0.0262049086030209,0.06085447148330637,-0.047712110697202006,0.04170666015136439
2019-05-13,0,0,1,0,0.007858326429163195,0.08131999999999998,-0.0027449105068998694,0.06351595512166688
2019-05-14,1,0,0,0,0.03842203447572768,0.12803026655202074,-0.019917523308630072,0.08342626849894302
2019-05-15,1,0,1,0,-0.030889024390243897,0.04409343709393247,-0.02089257640199694,0.045680276226518324
2019-05-16,0,1,0,1,-0.05485679611650491,-0.007900636942675215,-0.0639447115384616,0.008152750809061433
2019-05-17,0,0,0,0,-0.11273490327567087,-0.07536964980544751,-0.10440954773869351,0.031231014031534738
2019-05-18,1,0,0,0,0.003502817094956683,0.04619900802576487,-0.020851434700992252,0.025342600393147962
2019-05-19,0,0,0,0,0.07030018896227647,0.09443153526970952,-0.022261488465197873,0.09352404643449416
2019-05-20,0,1,0,1,-0.043020250962852585,-0.01685433413573836,-0.06916661933586228,0.0056728569787238255
2019-05-21,1,0,0,0,-0.013707836990595575,0.04139811995233686,-0.02652475247524749,0.012183760133830946
2019-05-22,0,1,0,1,-0.03264841319228375,-0.007955328653477974,-0.03352888221309269,0.0055200517464424415
2019-05-23,0,1,1,0,-0.04820733532934136,-0.0065664062500000375,-0.025307658600835288,0.022593486127864857
2019-05-24,0,0,1,0,0.01771690661230735,0.04895433642449505,-0.00149249999999995,0.028593870718516663
2019-05-25,0,0,0,0,-0.01002337023370231,0.016355621108247446,-0.005956718382954074,0.01983147491130261
2019-05-26,1,1,1,0,-0.015972228255540708,-0.0013326615442750885,-0.015421106226560401,0.012127525397591345
2019-05-27,1,0,1,0,0.011930484444736243,0.11222570532915352,-0.006928981054150596,0.0391948024283735
2019-05-28,0,1,0,1,-0.0241482120085492,0.010837209302325667,-0.014769615754256771,0.007907246376811679
2019-05-29,0,0,1,0,-0.017064846416382253,0.01520098982096517,-0.011441647597254004,0.027763899793019724
2019-05-30,1,1,1,1,-0.004174857142857218,0.013076386466689844,-0.007011965811965886,0.0201537699632258
2019-05-31,0,1,1,0,-0.08171355019582861,-0.008003571428571377,-0.01916408297020327,0.040945658963148085
2019-06-01,1,0,0,1,0.0027974638519069743,0.030563692254238207,-0.009707859958265683,0.011456988929015479
2019-06-02,1,0,0,0,0.02370925408813389,0.040883117990703974,-0.0030936676808724023,0.033794300167642156
2019-06-03,0,1,0,0,-0.029039066544542365,-0.003251778024101019,-0.030373993716587586,0.025491798353662103
2019-06-04,0,0,0,1,-0.07199231038098565,-0.043806722689075615,-0.07063773483196406,0.02373785409490521
2019-06-05,0,0,1,0,-0.0361913043478261,0.030214669550703708,-0.01639705882352943,0.03711258625160732
2019-06-06,0,1,0,1,-0.01914723871997161,0.022808004458072236,-0.015585660125086914,0.017830931389876962
2019-06-07,0,0,1,0,0.020034824091869432,0.06154141670853153,-0.012158750000000055,0.030029990889338654
2019-06-08,0,1,0,1,-0.02190000000000004,0.004801674117758924,-0.016435754189944175,0.009249681528662379
2019-06-09,0,1,0,1,-0.026903834066624818,-0.0012927364211070102,-0.025522047604900563,0.007284320104098838
2019-06-10,0,0,0,0,0.02302997705752096,0.0500610839260125,-0.008654613466334147,0.05913815198770163
2019-06-11,0,1,0,1,-0.027199559054723575,-0.011058813940931384,-0.030496878901373252,0.007641274038742301
2019-06-12,1,0,1,0,0.003237300546805663,0.03659276958697289,-0.00886140459912989,0.02371552666006764
2019-06-13,1,0,1,0,-0.01494756097560972,0.021179787355086747,-0.0085709796913318,0.008414450382832592
2019-06-14,0,0,1,0,0.009128427236482781,0.03443703525787833,-0.0011703526598925132,0.02589412007386736
2019-06-15,0,0,1,0,0.01638927574131819,0.034437492479845885,-0.014081422018348723,0.019790353211068826
2019-06-16,1,0,0,0,0.019812769106338463,0.05350475675524498,-0.031326475945569573,0.034534331787742886
2019-06-17,1,0,1,0,-0.003379317627839582,0.0485167226525877,-0.00659291084854986,0.03649104954494062
2019-06-18,0,1,0,1,-0.023198761538608986,0.01224063639376874,-0.029882465057179067,0.02080543194140222
2019-06-19,0,0,0,0,-0.012399802594533924,0.015113966480446977,-0.01314428846396158,0.014725083012878878
2019-06-20,0,0,1,0,0.009620087336244629,0.03215625000000009,-0.010896256684491894,0.014642345408386154
2019-06-21,0,0,1,0,0.024592283628779993,0.06309310384747294,-0.002134690652654799,0.04087288135593222
2019-06-22,0,0,0,0,0.11677341389728091,0.1501163644509712,-0.006311827956989293,0.12572136833866776
2019-06-23,1,0,1,0,-0.03583637641960861,0.04280795344325901,-0.019328210156659715,0.03279058597502405
2019-06-24,0,0,0,0,-0.025043828264758476,0.023473195355501658,-0.04324107493961007,0.02628898011449241
2019-06-25,0,0,1,0,0.008418262271809215,0.04050370370370375,-0.022766721974669567,0.030404782754209908
2019-06-26,0,0,1,0,0.11750296208788306,0.14675676278405925,-0.011120769230769208,0.12713440376102222
2019-06-27,0,1,0,1,-0.14857337151037936,0.007917125667316354,-0.11749557057257587,0.038814847161572075
2019-06-28,1,0,1,0,-0.027318035475992427,0.11775945121661555,-0.03593132836187817,0.10702899750826186
2019-06-29,0,0,0,0,-0.028241259785859507,0.039607354583727106,-0.03044951923076925,0.05446352163220625
2019-06-30,0,0,0,1,-0.04867690297288468,-0.004614595795590497,-0.047977114834491214,0.01277269130778792
2019-07-01,0,0,0,1,-0.08767367497181333,-0.024509283819628566,-0.07534300614268175,0.012343616516374074
2019-07-02,1,1,1,0,-0.06444064850944434,0.002563310069790541,-0.060214018691588864,0.03379356430554119
2019-07-03,0,0,0,0,0.039147068906410634,0.14609497882637623,-0.012683922522366078,0.07310075675185788
2019-07-04,0,0,0,0,0.02233158813263526,0.06338318997167257,-0.023673333333333327,0.037846763306250135
2019-07-05,0,0,0,0,-0.06049878038523008,-0.030602290854114752,-0.04829852623291779,0.034575285927583445
2019-07-06,1,0,1,0,-0.0022398861033257507,0.0533248188355499,-0.014095634095634038,0.05187430683918675
2019-07-07,0,1,1,0,-0.031290184312044576,0.0,-0.012978890850314331,0.02262443438914027
2019-07-08,0,0,1,0,0.02501473392269031,0.06358322241807263,-0.008140104397300119,0.05406595365418902
2019-07-09,1,0,0,0,0.0026105691056911044,0.049464464728539013,-0.03615707404532952,0.021885150812065015
2019-07-10,1,1,0,1,0.03287700551715391,0.07643013751592347,-0.008909202651843542,0.053032470376781875
2019-07-11,0,1,0,1,-0.11840137090632144,-0.007341565903438863,-0.05215238092118689,0.03351696428571423
2019-07-12,1,0,1,0,-0.013315226616873128,0.05682909090909098,-0.010543876074559469,0.051000813669650195
2019-07-13,0,1,0,1,-0.0462630691399663,-0.007874678759067165,-0.04826924694993692,0.01129369691551182
2019-07-14,0,0,0,1,-0.06816419826860795,-0.014161906710386387,-0.06590377226685291,0.01830271299381251
2019-07-15,1,1,1,0,-0.06046511627906977,-0.01894123360854784,-0.05712514656569505,0.02434077079107505
2019-07-16,0,1,0,1,-0.04170865279299006,0.04372099681486883,-0.05414054054054046,0.008456440303525202
